entry,status,name,type,params
Function,-,stream_split,_Bool,"Stream*, Stream*, Stream*"
Function,-,stream_tell,size_t,Stream*
Function,-,stream_write,size_t,"Stream*, const uint8_t*, size_t"
Function,-,stream_write_char,size_t,"Stream*, char"
Function,-,stream_write_cstring,size_t,"Stream*, const char*"
Function,-,stream_write_format,size_t,"Stream*, const char*, ..."
Function,-,stream_write_string,size_t,"Stream*, FuriString*"
Function,-,stream_write_vaformat,size_t,"Stream*, const char*, va_list"
Function,-,strerror,char*,int
Function,-,strerror_l,char*,"int, locale_t"
Function,-,strerror_r,char*,"int, char*, size_t"
Function,-,string_stream_alloc,Stream*,
Function,-,strlcat,size_t,"char*, const char*, size_t"
Function,-,strlcpy,size_t,"char*, const char*, size_t"
Function,-,strlen,size_t,const char*
Function,-,strlwr,char*,char*
Function,-,strncasecmp,int,"const char*, const char*, size_t"
Function,-,strncasecmp_l,int,"const char*, const char*, size_t, locale_t"
Function,-,strncat,char*,"char*, const char*, size_t"
Function,-,strncmp,int,"const char*, const char*, size_t"
Function,-,strncpy,char*,"char*, const char*, size_t"
Function,-,strndup,char*,"const char*, size_t"
Function,-,strnlen,size_t,"const char*, size_t"
Function,-,strnstr,char*,"const char*, const char*, size_t"
Function,-,strpbrk,char*,"const char*, const char*"
Function,-,strrchr,char*,"const char*, int"
Function,-,strsep,char*,"char**, const char*"
Function,-,strsignal,char*,int
Function,-,strspn,size_t,"const char*, const char*"
Function,-,strstr,char*,"const char*, const char*"
Function,-,strtod,double,"const char*, char**"
Function,-,strtod_l,double,"const char*, char**, locale_t"
Function,-,strtof,float,"const char*, char**"
Function,-,strtof_l,float,"const char*, char**, locale_t"
Function,-,strtok,char*,"char*, const char*"
Function,-,strtok_r,char*,"char*, const char*, char**"
Function,-,strtol,long,"const char*, char**, int"
Function,-,strtol_l,long,"const char*, char**, int, locale_t"
Function,-,strtold,long double,"const char*, char**"
Function,-,strtold_l,long double,"const char*, char**, locale_t"
Function,-,strtoll,long long,"const char*, char**, int"
Function,-,strtoll_l,long long,"const char*, char**, int, locale_t"
Function,-,strtoul,unsigned long,"const char*, char**, int"
Function,-,strtoul_l,unsigned long,"const char*, char**, int, locale_t"
Function,-,strtoull,unsigned long long,"const char*, char**, int"
Function,-,strtoull_l,unsigned long long,"const char*, char**, int, locale_t"
Function,-,strupr,char*,char*
Function,-,strverscmp,int,"const char*, const char*"
Function,-,strxfrm,size_t,"char*, const char*, size_t"
Function,-,strxfrm_l,size_t,"char*, const char*, size_t, locale_t"
Function,-,submenu_add_item,void,"Submenu*, const char*, uint32_t, SubmenuItemCallback, void*"
Function,-,submenu_alloc,Submenu*,
Function,-,submenu_change_item_label,void,"Submenu*, uint32_t, const char*"
Function,-,submenu_free,void,Submenu*
Function,-,submenu_get_selected_item,uint32_t,Submenu*
Function,-,submenu_get_view,View*,Submenu*
Function,-,submenu_reset,void,Submenu*
Function,-,submenu_set_header,void,"Submenu*, const char*"
Function,-,submenu_set_selected_item,void,"Submenu*, uint32_t"
Function,-,system,int,const char*
Function,-,tan,double,double
Function,-,tanf,float,float
Function,-,tanh,double,double
Function,-,tanhf,float,float
Function,-,tanhl,long double,long double
Function,-,tanl,long double,long double
Function,-,tar_archive_add_dir,_Bool,"TarArchive*, const char*, const char*"
Function,-,tar_archive_add_file,_Bool,"TarArchive*, const char*, const char*, const int32_t"
Function,-,tar_archive_alloc,TarArchive*,Storage*
Function,-,tar_archive_dir_add_element,_Bool,"TarArchive*, const char*"
Function,-,tar_archive_file_add_data_block,_Bool,"TarArchive*, const uint8_t*, const int32_t"
Function,-,tar_archive_file_add_header,_Bool,"TarArchive*, const char*, const int32_t"
Function,-,tar_archive_file_finalize,_Bool,TarArchive*
Function,-,tar_archive_finalize,_Bool,TarArchive*
Function,-,tar_archive_free,void,TarArchive*
Function,-,tar_archive_get_entries_count,int32_t,TarArchive*
Function,-,tar_archive_get_mode_for_path,TarOpenMode,const char*
Function,-,tar_archive_get_read_progress,_Bool,"TarArchive*, int32_t*, int32_t*"
Function,-,tar_archive_open,_Bool,"TarArchive*, const char*, TarOpenMode"
Function,-,tar_archive_set_file_callback,void,"TarArchive*, tar_unpack_file_cb, void*"
Function,-,tar_archive_store_data,_Bool,"TarArchive*, const char*, const uint8_t*, const int32_t"
Function,-,tar_archive_unpack_file,_Bool,"TarArchive*, const char*, const char*"
Function,-,tar_archive_unpack_to,_Bool,"TarArchive*, const char*, TarArchiveNameConverter"
Function,-,tempnam,char*,"const char*, const char*"
Function,-,text_box_alloc,TextBox*,
Function,-,text_box_free,void,TextBox*
Function,-,text_box_get_view,View*,TextBox*
Function,-,text_box_reset,void,TextBox*
Function,-,text_box_set_focus,void,"TextBox*, TextBoxFocus"
Function,-,text_box_set_font,void,"TextBox*, TextBoxFont"
Function,-,text_box_set_text,void,"TextBox*, const char*"
Function,-,text_input_alloc,TextInput*,
Function,-,text_input_free,void,TextInput*
Function,-,text_input_get_validator_callback,TextInputValidatorCallback,TextInput*
Function,-,text_input_get_validator_callback_context,void*,TextInput*
Function,-,text_input_get_view,View*,TextInput*
Function,-,text_input_reset,void,TextInput*
Function,-,text_input_set_header_text,void,"TextInput*, const char*"
Function,-,text_input_set_result_callback,void,"TextInput*, TextInputCallback, void*, char*, size_t, _Bool"
Function,-,text_input_set_validator,void,"TextInput*, TextInputValidatorCallback, void*"
Function,-,tgamma,double,double
Function,-,tgammaf,float,float
Function,-,tgammal,long double,long double
Function,-,timingsafe_bcmp,int,"const void*, const void*, size_t"
Function,-,timingsafe_memcmp,int,"const void*, const void*, size_t"
Function,-,tmpfile,FILE*,
Function,-,tmpnam,char*,char*
Function,-,toascii,int,int
Function,-,toascii_l,int,"int, locale_t"
Function,-,tolower,int,int
Function,-,tolower_l,int,"int, locale_t"
Function,-,toupper,int,int
Function,-,toupper_l,int,"int, locale_t"
Function,-,trunc,double,double
Function,-,truncf,float,float
Function,-,truncl,long double,long double
Function,-,uint8_to_hex_chars,void,"const uint8_t*, uint8_t*, int"
Function,-,ungetc,int,"int, FILE*"
Function,-,unsetenv,int,const char*
Function,-,utoa,char*,"unsigned, char*, int"
Function,-,validator_is_file_alloc_init,ValidatorIsFile*,"const char*, const char*, const char*"
Function,-,validator_is_file_callback,_Bool,"const char*, FuriString*, void*"
Function,-,validator_is_file_free,void,ValidatorIsFile*
Function,-,value_index_bool,size_t,"const _Bool, const _Bool[], size_t"
Function,-,value_index_float,size_t,"const float, const float[], size_t"
Function,-,value_index_int32,size_t,"const int32_t, const int32_t[], size_t"
Function,-,value_index_uint32,size_t,"const uint32_t, const uint32_t[], size_t"
Function,-,variable_item_get_context,void*,VariableItem*
Function,-,variable_item_get_current_value_index,uint8_t,VariableItem*
Function,-,variable_item_list_add,VariableItem*,"VariableItemList*, const char*, uint8_t, VariableItemChangeCallback, void*"
Function,-,variable_item_list_alloc,VariableItemList*,
Function,-,variable_item_list_free,void,VariableItemList*
Function,-,variable_item_list_get_selected_item_index,uint8_t,VariableItemList*
Function,-,variable_item_list_get_view,View*,VariableItemList*
Function,-,variable_item_list_reset,void,VariableItemList*
Function,-,variable_item_list_set_enter_callback,void,"VariableItemList*, VariableItemListEnterCallback, void*"
Function,-,variable_item_list_set_selected_item,void,"VariableItemList*, uint8_t"
Function,-,variable_item_set_current_value_index,void,"VariableItem*, uint8_t"
Function,-,variable_item_set_current_value_text,void,"VariableItem*, const char*"
Function,-,variable_item_set_values_count,void,"VariableItem*, uint8_t"
Function,-,varint_int32_length,size_t,int32_t
Function,-,varint_int32_pack,size_t,"int32_t, uint8_t*"
Function,-,varint_int32_unpack,size_t,"int32_t*, const uint8_t*, size_t"
Function,-,varint_uint32_length,size_t,uint32_t
Function,-,varint_uint32_pack,size_t,"uint32_t, uint8_t*"
Function,-,varint_uint32_unpack,size_t,"uint32_t*, const uint8_t*, size_t"
Function,-,vasiprintf,int,"char**, const char*, __gnuc_va_list"
Function,-,vasniprintf,char*,"char*, size_t*, const char*, __gnuc_va_list"
Function,-,vasnprintf,char*,"char*, size_t*, const char*, __gnuc_va_list"
Function,-,vasprintf,int,"char**, const char*, __gnuc_va_list"
Function,-,vdiprintf,int,"int, const char*, __gnuc_va_list"
Function,-,vdprintf,int,"int, const char*, __gnuc_va_list"
Function,-,version_get,const Version*,
Function,-,version_get_builddate,const char*,const Version*
Function,-,version_get_dirty_flag,_Bool,const Version*
Function,-,version_get_firmware_origin,const char*,const Version*
Function,-,version_get_git_origin,const char*,const Version*
Function,-,version_get_gitbranch,const char*,const Version*
Function,-,version_get_gitbranchnum,const char*,const Version*
Function,-,version_get_githash,const char*,const Version*
Function,-,version_get_target,uint8_t,const Version*
Function,-,version_get_version,const char*,const Version*
Function,-,vfiprintf,int,"FILE*, const char*, __gnuc_va_list"
Function,-,vfiscanf,int,"FILE*, const char*, __gnuc_va_list"
Function,-,vfprintf,int,"FILE*, const char*, __gnuc_va_list"
Function,-,vfscanf,int,"FILE*, const char*, __gnuc_va_list"
Function,-,view_alloc,View*,
Function,-,view_allocate_model,void,"View*, ViewModelType, size_t"
Function,-,view_commit_model,void,"View*, _Bool"
Function,-,view_dispatcher_add_view,void,"ViewDispatcher*, uint32_t, View*"
Function,-,view_dispatcher_alloc,ViewDispatcher*,
Function,-,view_dispatcher_attach_to_gui,void,"ViewDispatcher*, Gui*, ViewDispatcherType"
Function,-,view_dispatcher_enable_queue,void,ViewDispatcher*
Function,-,view_dispatcher_free,void,ViewDispatcher*
Function,-,view_dispatcher_get_event_loop,FuriEventLoop*,ViewDispatcher*
Function,-,view_dispatcher_remove_view,void,"ViewDispatcher*, uint32_t"
Function,-,view_dispatcher_run,void,ViewDispatcher*
Function,-,view_dispatcher_send_custom_event,void,"ViewDispatcher*, uint32_t"
Function,-,view_dispatcher_send_to_back,void,ViewDispatcher*
Function,-,view_dispatcher_send_to_front,void,ViewDispatcher*
Function,-,view_dispatcher_set_custom_event_callback,void,"ViewDispatcher*, ViewDispatcherCustomEventCallback"
Function,-,view_dispatcher_set_event_callback_context,void,"ViewDispatcher*, void*"
Function,-,view_dispatcher_set_navigation_event_callback,void,"ViewDispatcher*, ViewDispatcherNavigationEventCallback"
Function,-,view_dispatcher_set_tick_event_callback,void,"ViewDispatcher*, ViewDispatcherTickEventCallback, uint32_t"
Function,-,view_dispatcher_stop,void,ViewDispatcher*
Function,-,view_dispatcher_switch_to_view,void,"ViewDispatcher*, uint32_t"
Function,-,view_free,void,View*
Function,-,view_free_model,void,View*
Function,-,view_get_model,void*,View*
Function,-,view_holder_alloc,ViewHolder*,
Function,-,view_holder_attach_to_gui,void,"ViewHolder*, Gui*"
Function,-,view_holder_free,void,ViewHolder*
Function,-,view_holder_get_free_context,void*,ViewHolder*
Function,-,view_holder_send_to_back,void,ViewHolder*
Function,-,view_holder_send_to_front,void,ViewHolder*
Function,-,view_holder_set_back_callback,void,"ViewHolder*, BackCallback, void*"
Function,-,view_holder_set_free_callback,void,"ViewHolder*, FreeCallback, void*"
Function,-,view_holder_set_view,void,"ViewHolder*, View*"
Function,-,view_holder_update,void,"View*, void*"
Function,-,view_port_alloc,ViewPort*,
Function,-,view_port_draw_callback_set,void,"ViewPort*, ViewPortDrawCallback, void*"
Function,-,view_port_enabled_set,void,"ViewPort*, _Bool"
Function,-,view_port_free,void,ViewPort*
Function,-,view_port_get_height,uint8_t,const ViewPort*
Function,-,view_port_get_orientation,ViewPortOrientation,const ViewPort*
Function,-,view_port_get_width,uint8_t,const ViewPort*
Function,-,view_port_input_callback_set,void,"ViewPort*, ViewPortInputCallback, void*"
Function,-,view_port_is_enabled,_Bool,const ViewPort*
Function,-,view_port_set_height,void,"ViewPort*, uint8_t"
Function,-,view_port_set_orientation,void,"ViewPort*, ViewPortOrientation"
Function,-,view_port_set_width,void,"ViewPort*, uint8_t"
Function,-,view_port_update,void,ViewPort*
Function,-,view_set_context,void,"View*, void*"
Function,-,view_set_custom_callback,void,"View*, ViewCustomCallback"
Function,-,view_set_draw_callback,void,"View*, ViewDrawCallback"
Function,-,view_set_enter_callback,void,"View*, ViewCallback"
Function,-,view_set_exit_callback,void,"View*, ViewCallback"
Function,-,view_set_input_callback,void,"View*, ViewInputCallback"
Function,-,view_set_orientation,void,"View*, ViewOrientation"
Function,-,view_set_previous_callback,void,"View*, ViewNavigationCallback"
Function,-,view_set_update_callback,void,"View*, ViewUpdateCallback"
Function,-,view_set_update_callback_context,void,"View*, void*"
Function,-,view_stack_add_view,void,"ViewStack*, View*"
Function,-,view_stack_alloc,ViewStack*,
Function,-,view_stack_free,void,ViewStack*
Function,-,view_stack_get_view,View*,ViewStack*
Function,-,view_stack_remove_view,void,"ViewStack*, View*"
Function,-,view_tie_icon_animation,void,"View*, IconAnimation*"
Function,-,viprintf,int,"const char*, __gnuc_va_list"
Function,-,viscanf,int,"const char*, __gnuc_va_list"
Function,-,vprintf,int,"const char*, __gnuc_va_list"
Function,-,vscanf,int,"const char*, __gnuc_va_list"
Function,-,vsiprintf,int,"char*, const char*, __gnuc_va_list"
Function,-,vsiscanf,int,"const char*, const char*, __gnuc_va_list"
Function,-,vsniprintf,int,"char*, size_t, const char*, __gnuc_va_list"
Function,-,vsnprintf,int,"char*, size_t, const char*, __gnuc_va_list"
Function,-,vsprintf,int,"char*, const char*, __gnuc_va_list"
Function,-,vsscanf,int,"const char*, const char*, __gnuc_va_list"
Function,-,wcstombs,size_t,"char*, const wchar_t*, size_t"
Function,-,wctomb,int,"char*, wchar_t"
Function,-,widget_add_button_element,void,"Widget*, GuiButtonType, const char*, ButtonCallback, void*"
Function,-,widget_add_frame_element,void,"Widget*, uint8_t, uint8_t, uint8_t, uint8_t, uint8_t"
Function,-,widget_add_icon_element,void,"Widget*, uint8_t, uint8_t, const Icon*"
Function,-,widget_add_string_element,void,"Widget*, uint8_t, uint8_t, Align, Align, Font, const char*"
Function,-,widget_add_string_multiline_element,void,"Widget*, uint8_t, uint8_t, Align, Align, Font, const char*"
Function,-,widget_add_text_box_element,void,"Widget*, uint8_t, uint8_t, uint8_t, uint8_t, Align, Align, const char*, _Bool"
Function,-,widget_add_text_scroll_element,void,"Widget*, uint8_t, uint8_t, uint8_t, uint8_t, const char*"
Function,-,widget_alloc,Widget*,
Function,-,widget_free,void,Widget*
Function,-,widget_get_view,View*,Widget*
Function,-,widget_reset,void,Widget*
Function,-,y0,double,double
Function,-,y0f,float,float
Function,-,y1,double,double
Function,-,y1f,float,float
Function,-,yn,double,"int, double"
Function,-,ynf,float,"int, float"
Variable,-,AHBPrescTable,const uint8_t[16],
Variable,-,APBPrescTable,const uint8_t[8],
Variable,-,ITM_RxBuffer,volatile int32_t,
Variable,-,MSIRangeTable,const uint32_t[16],
Variable,-,SystemCoreClock,uint32_t,
Variable,-,__atexit,_atexit*,
Variable,-,__atexit0,_atexit,
Variable,-,__sf,__FILE[3],
Variable,-,__sglue,_glue,
Variable,-,__stdio_exit_handler,void (*)(),
Variable,-,_ctype_,const char[],
Variable,-,_impure_data,_reent,
Variable,-,_impure_ptr,_reent*,
Variable,-,cli_vcp,CliSession,
Variable,-,compress_config_heatshrink_default,const CompressConfigHeatshrink,
Variable,-,gpio_button_trig,const GpioPin,
Variable,-,gpio_ext_pc0,const GpioPin,
Variable,-,gpio_ext_pc1,const GpioPin,
Variable,-,gpio_half_lpuart_tx_rx,const GpioPin,
Variable,-,gpio_led,const GpioPin,
Variable,-,gpio_log_usart_rx,const GpioPin,
Variable,-,gpio_log_usart_tx,const GpioPin,
Variable,-,gpio_mco,const GpioPin,
Variable,-,gpio_octospi1_psram_clk,const GpioPin,
Variable,-,gpio_octospi1_psram_dqs,const GpioPin,
Variable,-,gpio_octospi1_psram_io0,const GpioPin,
Variable,-,gpio_octospi1_psram_io1,const GpioPin,
Variable,-,gpio_octospi1_psram_io2,const GpioPin,
Variable,-,gpio_octospi1_psram_io3,const GpioPin,
Variable,-,gpio_octospi1_psram_io4,const GpioPin,
Variable,-,gpio_octospi1_psram_io5,const GpioPin,
Variable,-,gpio_octospi1_psram_io6,const GpioPin,
Variable,-,gpio_octospi1_psram_io7,const GpioPin,
Variable,-,gpio_octospi1_psram_ncs,const GpioPin,
Variable,-,gpio_pins,const GpioPinRecord[],
Variable,-,gpio_pins_count,const size_t,
Variable,-,gpio_pssi_d0,const GpioPin,
Variable,-,gpio_pssi_d1,const GpioPin,
Variable,-,gpio_pssi_d10,const GpioPin,
Variable,-,gpio_pssi_d11,const GpioPin,
Variable,-,gpio_pssi_d12,const GpioPin,
Variable,-,gpio_pssi_d13,const GpioPin,
Variable,-,gpio_pssi_d14,const GpioPin,
Variable,-,gpio_pssi_d15,const GpioPin,
Variable,-,gpio_pssi_d2,const GpioPin,
Variable,-,gpio_pssi_d3,const GpioPin,
Variable,-,gpio_pssi_d4,const GpioPin,
Variable,-,gpio_pssi_d5,const GpioPin,
Variable,-,gpio_pssi_d6,const GpioPin,
Variable,-,gpio_pssi_d7,const GpioPin,
Variable,-,gpio_pssi_d8,const GpioPin,
Variable,-,gpio_pssi_d9,const GpioPin,
Variable,-,gpio_pssi_de,const GpioPin,
Variable,-,gpio_pssi_pdck,const GpioPin,
Variable,-,gpio_pssi_rdy,const GpioPin,
Variable,-,gpio_sd_card_ck,const GpioPin,
Variable,-,gpio_sd_card_cmd,const GpioPin,
Variable,-,gpio_sd_card_d0,const GpioPin,
Variable,-,gpio_sd_card_d1,const GpioPin,
Variable,-,gpio_sd_card_d2,const GpioPin,
Variable,-,gpio_sd_card_d3,const GpioPin,
Variable,-,gpio_sd_card_detect,const GpioPin,
Variable,-,gpio_sd_card_power_switch,const GpioPin,
Variable,-,gpio_swclk,const GpioPin,
Variable,-,gpio_swdio,const GpioPin,
Variable,-,gpio_uart5_rx,const GpioPin,
Variable,-,gpio_uart5_tx,const GpioPin,
Variable,-,gpio_usb_dm,const GpioPin,
Variable,-,gpio_usb_dp,const GpioPin,
Variable,-,simple_array_config_uint8_t,const SimpleArrayConfig,
Variable,-,suboptarg,char*,
